格式化上车站点编号,格式化下车站点编号,一天内刷卡数,上车站点在主城区,下车站点在主城区,OD在主城区
001_D_02,001_D_03,8,True,True,True
001_D_02,001_D_04,15,True,True,True
001_D_02,001_D_05,4,True,True,True
001_D_02,002_U_32,3,True,True,True
001_D_02,002_U_36,1,True,True,True
001_D_02,010_U_33,2,True,True,True
001_D_02,016_U_10,1,True,True,True
001_D_02,017_U_16,1,True,True,True
001_D_02,022_U_40,1,True,True,True
001_D_02,030_U_26,1,True,True,True
001_D_02,030_U_33,2,True,True,True
001_D_02,106_U_10,3,True,True,True
001_D_02,106_U_14,2,True,True,True
001_D_02,106_U_15,1,True,True,True
001_D_02,106_U_26,2,True,True,True
001_D_03,001_D_02,2,True,True,True
001_D_03,001_D_04,8,True,True,True
001_D_03,001_U_28,1,True,True,True
001_D_03,001_U_34,4,True,True,True
001_D_03,002_U_30,3,True,True,True
001_D_03,002_U_32,1,True,True,True
001_D_03,003_U_06,2,True,True,True
001_D_03,006_U_44,1,True,True,True
001_D_03,009_U_29,1,True,True,True
001_D_03,010_U_33,1,True,True,True
001_D_03,016_U_10,1,True,True,True
001_D_03,017_U_37,1,True,True,True
001_D_03,022_U_40,1,True,True,True
001_D_03,022_U_42,1,True,True,True
001_D_03,030_U_25,5,True,True,True
001_D_03,030_U_26,1,True,True,True
001_D_03,030_U_33,1,True,True,True
001_D_03,030_U_34,1,True,True,True
001_D_03,032_U_21,2,True,True,True
001_D_03,105_U_23,1,True,True,True
001_D_03,106_U_15,1,True,True,True
001_D_04,001_D_02,5,True,True,True
001_D_04,001_D_03,3,True,True,True
001_D_04,001_D_05,22,True,True,True
001_D_04,001_D_06,5,True,True,True
001_D_04,001_D_08,7,True,True,True
001_D_04,001_U_23,2,True,True,True
001_D_04,001_U_24,1,True,True,True
001_D_04,001_U_25,2,True,True,True
001_D_04,001_U_26,5,True,True,True
001_D_04,001_U_28,2,True,True,True
001_D_04,001_U_29,2,True,True,True
001_D_04,001_U_30,3,True,True,True
001_D_04,001_U_34,1,True,True,True
001_D_04,002_U_26,1,True,True,True
001_D_04,002_U_30,2,True,True,True
001_D_04,002_U_32,5,True,True,True
001_D_04,002_U_34,4,True,True,True
001_D_04,002_U_35,2,True,True,True
001_D_04,002_U_36,3,True,True,True
001_D_04,002_U_38,2,True,True,True
001_D_04,002_U_43,5,True,True,True
001_D_04,003_U_05,1,True,True,True
001_D_04,003_U_06,3,True,True,True
001_D_04,003_U_07,2,True,True,True
001_D_04,004_U_27,5,True,True,True
001_D_04,004_U_31,4,True,True,True
001_D_04,004_U_32,6,True,True,True
001_D_04,005_U_58,4,True,True,True
001_D_04,005_U_64,6,True,True,True
001_D_04,005_U_71,3,True,True,True
001_D_04,006_U_29,1,True,True,True
001_D_04,006_U_30,1,True,True,True
001_D_04,006_U_31,1,True,True,True
001_D_04,006_U_33,3,True,True,True
001_D_04,006_U_38,5,True,True,True
001_D_04,006_U_40,1,True,True,True
001_D_04,006_U_41,1,True,True,True
001_D_04,006_U_44,9,True,True,True
001_D_04,007_U_02,1,True,True,True
001_D_04,007_U_05,1,True,True,True
001_D_04,007_U_07,6,True,True,True
001_D_04,007_U_09,17,True,True,True
001_D_04,007_U_15,17,True,True,True
001_D_04,007_U_16,2,True,True,True
001_D_04,007_U_18,7,True,True,True
001_D_04,007_U_19,3,True,True,True
001_D_04,009_U_28,4,True,True,True
001_D_04,009_U_30,2,True,True,True
001_D_04,009_U_31,2,True,True,True
001_D_04,009_U_36,2,True,True,True
001_D_04,009_U_37,1,True,True,True
001_D_04,009_U_38,2,True,True,True
001_D_04,009_U_43,5,True,True,True
001_D_04,009_U_44,6,True,True,True
001_D_04,009_U_45,4,True,True,True
001_D_04,009_U_46,5,True,True,True
001_D_04,009_U_47,6,True,True,True
001_D_04,010_U_31,2,True,True,True
001_D_04,010_U_32,2,True,True,True
001_D_04,010_U_33,3,True,True,True
001_D_04,010_U_41,2,True,True,True
001_D_04,011_U_01,1,True,True,True
001_D_04,011_U_14,3,True,True,True
001_D_04,011_U_15,2,True,True,True
001_D_04,011_U_16,4,True,True,True
001_D_04,012_U_13,1,True,True,True
001_D_04,012_U_30,2,True,True,True
001_D_04,012_U_32,2,True,True,True
001_D_04,016_U_10,11,True,True,True
001_D_04,017_U_16,3,True,True,True
001_D_04,017_U_24,1,True,True,True
001_D_04,017_U_27,1,True,True,True
001_D_04,017_U_28,2,True,True,True
001_D_04,017_U_30,1,True,True,True
001_D_04,017_U_37,1,True,True,True
001_D_04,022_U_40,5,True,True,True
001_D_04,022_U_42,1,True,True,True
001_D_04,023_U_33,2,True,True,True
001_D_04,023_U_34,2,True,True,True
001_D_04,026_U_45,1,True,True,True
001_D_04,029_U_31,5,True,True,True
001_D_04,030_U_24,2,True,True,True
001_D_04,030_U_28,3,True,True,True
001_D_04,030_U_30,1,True,True,True
001_D_04,030_U_33,4,True,True,True
001_D_04,030_U_34,1,True,True,True
001_D_04,030_U_35,6,True,True,True
001_D_04,030_U_45,3,True,True,True
001_D_04,032_U_21,1,True,True,True
001_D_04,032_U_28,1,True,True,True
001_D_04,033_U_18,2,True,True,True
001_D_04,036_U_28,2,True,True,True
001_D_04,101_U_23,8,True,True,True
001_D_04,101_U_24,7,True,True,True
001_D_04,101_U_25,2,True,True,True
001_D_04,102_U_08,2,True,True,True
001_D_04,102_U_10,1,True,True,True
001_D_04,102_U_28,4,True,True,True
001_D_04,105_U_23,1,True,True,True
001_D_04,106_U_06,5,True,True,True
001_D_04,106_U_08,1,True,True,True
001_D_04,106_U_09,4,True,True,True
001_D_04,106_U_10,2,True,True,True
001_D_04,106_U_12,3,True,True,True
001_D_04,106_U_13,3,True,True,True
001_D_04,106_U_14,2,True,True,True
001_D_04,106_U_15,1,True,True,True
001_D_04,106_U_26,1,True,True,True
001_D_04,106_U_27,1,True,True,True
001_D_04,106_U_36,1,True,True,True
001_D_04,111_U_05,2,True,True,True
001_D_05,001_D_02,7,True,True,True
001_D_05,001_D_03,5,True,True,True
001_D_05,001_D_04,30,True,True,True
001_D_05,001_D_05,2,True,True,True
001_D_05,001_D_06,16,True,True,True
001_D_05,001_D_08,6,True,True,True
001_D_05,001_U_23,3,True,True,True
001_D_05,001_U_24,2,True,True,True
001_D_05,001_U_25,1,True,True,True
001_D_05,001_U_26,7,True,True,True
001_D_05,001_U_27,1,True,True,True
001_D_05,001_U_29,3,True,True,True
001_D_05,001_U_30,1,True,True,True
001_D_05,001_U_34,3,True,True,True
001_D_05,002_U_27,1,True,True,True
001_D_05,002_U_30,8,True,True,True
001_D_05,002_U_31,2,True,True,True
001_D_05,002_U_32,3,True,True,True
001_D_05,002_U_43,6,True,True,True
001_D_05,003_U_01,3,True,True,True
001_D_05,003_U_05,1,True,True,True
001_D_05,003_U_07,3,True,True,True
001_D_05,004_U_27,7,True,True,True
001_D_05,004_U_31,2,True,True,True
001_D_05,004_U_32,2,True,True,True
001_D_05,005_U_58,4,True,True,True
001_D_05,005_U_64,20,True,True,True
001_D_05,005_U_71,1,True,True,True
001_D_05,006_U_22,2,True,True,True
001_D_05,006_U_29,1,True,True,True
001_D_05,006_U_30,1,True,True,True
001_D_05,006_U_31,4,True,True,True
001_D_05,006_U_32,1,True,True,True
001_D_05,006_U_38,3,True,True,True
001_D_05,006_U_40,1,True,True,True
001_D_05,006_U_41,1,True,True,True
001_D_05,006_U_44,2,True,True,True
001_D_05,007_U_01,4,True,True,True
001_D_05,007_U_02,1,True,True,True
001_D_05,007_U_04,1,True,True,True
001_D_05,007_U_07,4,True,True,True
001_D_05,007_U_09,27,True,True,True
001_D_05,007_U_15,10,True,True,True
001_D_05,007_U_16,1,True,True,True
001_D_05,007_U_18,3,True,True,True
001_D_05,007_U_19,2,True,True,True
001_D_05,009_U_28,2,True,True,True
001_D_05,009_U_30,3,True,True,True
001_D_05,009_U_35,1,True,True,True
001_D_05,009_U_40,1,True,True,True
001_D_05,009_U_41,3,True,True,True
001_D_05,009_U_42,2,True,True,True
001_D_05,009_U_43,4,True,True,True
001_D_05,009_U_44,5,True,True,True
001_D_05,009_U_45,3,True,True,True
001_D_05,009_U_46,2,True,True,True
001_D_05,009_U_47,5,True,True,True
001_D_05,010_U_31,1,True,True,True
001_D_05,010_U_32,1,True,True,True
001_D_05,010_U_33,1,True,True,True
001_D_05,011_U_10,1,True,True,True
001_D_05,011_U_14,1,True,True,True
001_D_05,011_U_16,5,True,True,True
001_D_05,012_U_13,3,True,True,True
001_D_05,012_U_32,7,True,True,True
001_D_05,016_U_10,10,True,True,True
001_D_05,017_U_18,1,True,True,True
001_D_05,017_U_27,3,True,True,True
001_D_05,017_U_28,3,True,True,True
001_D_05,017_U_29,1,True,True,True
001_D_05,017_U_30,1,True,True,True
001_D_05,017_U_37,2,True,True,True
001_D_05,018_U_01,3,True,True,True
001_D_05,018_U_04,2,True,True,True
001_D_05,018_U_06,1,True,True,True
001_D_05,018_U_12,1,True,True,True
001_D_05,018_U_19,1,True,True,True
001_D_05,022_U_40,9,True,True,True
001_D_05,022_U_42,2,True,True,True
001_D_05,023_U_28,2,True,True,True
001_D_05,024_U_12,1,True,True,True
001_D_05,025_U_26,1,True,True,True
001_D_05,025_U_30,2,True,True,True
001_D_05,026_U_45,6,True,True,True
001_D_05,026_U_46,1,True,True,True
001_D_05,029_U_16,1,True,True,True
001_D_05,029_U_19,1,True,True,True
001_D_05,030_U_24,4,True,True,True
001_D_05,030_U_26,1,True,True,True
001_D_05,030_U_33,2,True,True,True
001_D_05,030_U_35,1,True,True,True
001_D_05,030_U_38,1,True,True,True
001_D_05,030_U_39,3,True,True,True
001_D_05,030_U_41,4,True,True,True
001_D_05,032_U_21,1,True,True,True
001_D_05,033_U_18,2,True,True,True
001_D_05,033_U_19,16,True,True,True
001_D_05,101_U_23,9,True,True,True
001_D_05,101_U_24,3,True,True,True
001_D_05,101_U_25,4,True,True,True
001_D_05,102_U_28,1,True,True,True
001_D_05,103_U_08,2,True,True,True
001_D_05,103_U_09,4,True,True,True
001_D_05,105_U_23,1,True,True,True
001_D_05,106_U_09,2,True,True,True
001_D_05,106_U_26,3,True,True,True
001_D_05,106_U_27,2,True,True,True
001_D_05,111_D_33,2,True,True,True
001_D_05,112_U_26,1,True,True,True
001_D_06,001_D_02,2,True,True,True
001_D_06,001_D_05,20,True,True,True
001_D_06,001_D_07,3,True,True,True
001_D_06,001_D_08,3,True,True,True
001_D_06,001_U_25,2,True,True,True
001_D_06,001_U_26,1,True,True,True
001_D_06,001_U_28,2,True,True,True
001_D_06,001_U_30,1,True,True,True
001_D_06,002_U_30,6,True,True,True
001_D_06,002_U_31,4,True,True,True
001_D_06,002_U_32,2,True,True,True
001_D_06,002_U_43,1,True,True,True
001_D_06,003_U_06,2,True,True,True
001_D_06,004_U_28,1,True,True,True
001_D_06,005_U_58,2,True,True,True
001_D_06,005_U_64,2,True,True,True
001_D_06,005_U_71,1,True,True,True
001_D_06,006_U_30,1,True,True,True
001_D_06,006_U_40,2,True,True,True
001_D_06,006_U_44,1,True,True,True
001_D_06,007_U_04,2,True,True,True
001_D_06,007_U_07,1,True,True,True
001_D_06,007_U_08,1,True,True,True
001_D_06,007_U_09,5,True,True,True
001_D_06,007_U_15,11,True,True,True
001_D_06,007_U_16,2,True,True,True
001_D_06,007_U_17,1,True,True,True
001_D_06,007_U_18,3,True,True,True
001_D_06,009_U_31,2,True,True,True
001_D_06,009_U_38,1,True,True,True
001_D_06,009_U_39,1,True,True,True
001_D_06,009_U_40,2,True,True,True
001_D_06,009_U_43,3,True,True,True
001_D_06,009_U_44,6,True,True,True
001_D_06,009_U_45,3,True,True,True
001_D_06,009_U_47,1,True,True,True
001_D_06,011_U_16,1,True,True,True
001_D_06,012_U_32,3,True,True,True
001_D_06,016_U_08,1,True,True,True
001_D_06,016_U_10,2,True,True,True
001_D_06,017_U_27,2,True,True,True
001_D_06,017_U_28,1,True,True,True
001_D_06,017_U_37,3,True,True,True
001_D_06,018_U_10,1,True,True,True
001_D_06,022_U_40,2,True,True,True
001_D_06,023_U_28,3,True,True,True
001_D_06,025_U_31,1,True,True,True
001_D_06,029_U_16,1,True,True,True
001_D_06,030_U_30,2,True,True,True
001_D_06,030_U_31,2,True,True,True
001_D_06,030_U_38,1,True,True,True
001_D_06,030_U_41,4,True,True,True
001_D_06,030_U_45,2,True,True,True
001_D_06,036_U_08,1,True,True,True
001_D_06,103_U_08,1,True,True,True
001_D_06,105_U_23,1,True,True,True
001_D_06,106_U_10,1,True,True,True
001_D_06,106_U_11,1,True,True,True
001_D_06,106_U_12,2,True,True,True
001_D_06,106_U_13,1,True,True,True
001_D_06,106_U_15,1,True,True,True
001_D_06,106_U_26,1,True,True,True
001_D_06,106_U_27,2,True,True,True
001_D_06,111_U_05,1,True,True,True
001_D_07,001_D_05,4,True,True,True
001_D_07,001_D_06,1,True,True,True
001_D_07,001_D_08,1,True,True,True
001_D_07,001_U_24,1,True,True,True
001_D_07,001_U_26,1,True,True,True
001_D_07,001_U_29,1,True,True,True
001_D_07,001_U_30,1,True,True,True
001_D_07,001_U_34,1,True,True,True
001_D_07,007_U_15,4,True,True,True
001_D_07,009_U_33,1,True,True,True
001_D_07,009_U_43,2,True,True,True
001_D_07,009_U_44,2,True,True,True
001_D_07,016_U_08,2,True,True,True
001_D_07,016_U_10,1,True,True,True
001_D_08,001_D_06,5,True,True,True
001_D_08,001_D_07,4,True,True,True
001_D_08,001_U_26,3,True,True,True
001_D_08,007_U_15,1,True,True,True
001_D_08,009_U_43,1,True,True,True
001_U_22,001_U_25,2,True,True,True
001_U_22,002_U_29,1,True,True,True
001_U_22,017_U_23,1,True,True,True
001_U_23,001_U_25,2,True,True,True
001_U_23,001_U_29,1,True,True,True
001_U_23,002_U_35,1,True,True,True
001_U_23,002_U_37,1,True,True,True
001_U_24,001_U_22,1,True,True,True
001_U_24,001_U_25,1,True,True,True
001_U_24,001_U_32,1,True,True,True
001_U_24,003_U_05,1,True,True,True
001_U_24,003_U_07,1,True,True,True
001_U_24,017_U_24,2,True,True,True
001_U_24,017_U_37,1,True,True,True
001_U_24,029_U_31,1,True,True,True
001_U_24,031_U_17,1,True,True,True
001_U_25,001_D_06,5,True,True,True
001_U_25,001_U_24,3,True,True,True
001_U_25,001_U_26,3,True,True,True
001_U_25,001_U_27,1,True,True,True
001_U_25,001_U_29,3,True,True,True
001_U_25,001_U_30,1,True,True,True
001_U_25,001_U_31,3,True,True,True
001_U_25,001_U_32,2,True,True,True
001_U_25,001_U_34,1,True,True,True
001_U_25,002_U_27,1,True,True,True
001_U_25,003_U_01,1,True,True,True
001_U_25,003_U_05,1,True,True,True
001_U_25,004_U_19,3,True,True,True
001_U_25,004_U_27,6,True,True,True
001_U_25,004_U_28,1,True,True,True
001_U_25,005_U_63,1,True,True,True
001_U_25,005_U_70,1,True,True,True
001_U_25,006_U_38,2,True,True,True
001_U_25,007_U_15,3,True,True,True
001_U_25,009_U_35,1,True,True,True
001_U_25,009_U_43,1,True,True,True
001_U_25,011_U_05,2,True,True,True
001_U_25,012_U_32,1,True,True,True
001_U_25,017_U_22,1,True,True,True
001_U_25,017_U_37,3,True,True,True
001_U_25,105_U_08,1,True,True,True
001_U_25,105_U_14,2,True,True,True
001_U_25,105_U_30,1,True,True,True
001_U_26,001_D_04,1,True,True,True
001_U_26,001_D_05,1,True,True,True
001_U_26,001_D_06,5,True,True,True
001_U_26,001_U_29,1,True,True,True
001_U_26,001_U_30,1,True,True,True
001_U_26,006_U_38,3,True,True,True
001_U_26,007_U_07,1,True,True,True
001_U_26,007_U_08,1,True,True,True
001_U_26,007_U_15,2,True,True,True
001_U_26,009_U_44,1,True,True,True
001_U_26,012_U_32,1,True,True,True
001_U_27,001_D_02,1,True,True,True
001_U_27,001_U_31,1,True,True,True
001_U_27,001_U_33,1,True,True,True
001_U_27,002_U_37,1,True,True,True
001_U_27,003_U_05,1,True,True,True
001_U_27,007_U_07,2,True,True,True
001_U_27,009_U_33,1,True,True,True
001_U_27,017_U_19,1,True,True,True
001_U_27,107_U_11,1,True,True,True
001_U_27,107_U_12,1,True,True,True
001_U_27,107_U_25,1,True,True,True
001_U_28,001_D_08,1,True,True,True
001_U_28,001_U_26,4,True,True,True
001_U_28,001_U_27,1,True,True,True
001_U_28,001_U_33,1,True,True,True
001_U_28,001_U_34,2,True,True,True
001_U_28,002_U_37,1,True,True,True
001_U_28,003_U_06,2,True,True,True
001_U_28,007_U_07,1,True,True,True
001_U_28,016_U_10,1,True,True,True
001_U_28,107_U_25,2,True,True,True
001_U_29,001_D_06,1,True,True,True
001_U_29,001_U_23,1,True,True,True
001_U_29,001_U_26,3,True,True,True
001_U_29,001_U_30,1,True,True,True
001_U_29,001_U_31,1,True,True,True
001_U_29,001_U_34,4,True,True,True
001_U_29,009_U_32,1,True,True,True
001_U_29,012_U_12,1,True,True,True
001_U_29,017_U_20,1,True,True,True
001_U_29,036_U_18,2,True,True,True
001_U_29,107_U_11,1,True,True,True
001_U_30,001_U_26,6,True,True,True
001_U_30,001_U_34,1,True,True,True
001_U_30,009_U_47,1,True,True,True
001_U_31,001_U_26,3,True,True,True
001_U_31,001_U_28,1,True,True,True
001_U_31,001_U_29,1,True,True,True
001_U_31,001_U_34,4,True,True,True
001_U_32,001_U_26,1,True,True,True
001_U_32,001_U_33,1,True,True,True
001_U_32,001_U_34,1,True,True,True
001_U_33,001_D_05,1,True,True,True
001_U_33,001_U_32,1,True,True,True
001_U_33,003_U_07,1,True,True,True
001_U_33,006_U_41,1,True,True,True
001_U_33,009_U_38,1,True,True,True
001_U_33,009_U_44,1,True,True,True
001_U_33,009_U_45,1,True,True,True
001_U_33,016_U_07,1,True,True,True
001_U_34,001_D_02,6,True,True,True
001_U_34,001_D_03,4,True,True,True
001_U_34,001_D_04,14,True,True,True
001_U_34,001_D_05,2,True,True,True
001_U_34,001_D_06,3,True,True,True
001_U_34,001_D_08,4,True,True,True
001_U_34,001_U_24,2,True,True,True
001_U_34,001_U_25,2,True,True,True
001_U_34,001_U_26,4,True,True,True
001_U_34,001_U_27,1,True,True,True
001_U_34,001_U_28,2,True,True,True
001_U_34,001_U_29,2,True,True,True
001_U_34,001_U_33,2,True,True,True
001_U_34,003_U_05,3,True,True,True
001_U_34,003_U_06,1,True,True,True
001_U_34,006_U_22,2,True,True,True
001_U_34,006_U_40,1,True,True,True
001_U_34,006_U_44,2,True,True,True
001_U_34,009_U_41,1,True,True,True
001_U_34,009_U_44,4,True,True,True
001_U_34,010_U_31,2,True,True,True
001_U_34,010_U_33,1,True,True,True
001_U_34,010_U_53,1,True,True,True
001_U_34,011_U_10,1,True,True,True
001_U_34,011_U_30,1,True,True,True
001_U_34,016_U_10,7,True,True,True
001_U_34,017_U_16,4,True,True,True
001_U_34,024_U_12,1,True,True,True
001_U_34,030_U_24,1,True,True,True
001_U_34,030_U_25,1,True,True,True
001_U_34,030_U_26,1,True,True,True
001_U_34,030_U_35,1,True,True,True
001_U_34,033_U_06,2,True,True,True
001_U_34,033_U_19,1,True,True,True
001_U_34,101_U_23,6,True,True,True
001_U_34,101_U_24,1,True,True,True
002_U_25,002_U_30,1,True,True,True
002_U_25,002_U_31,2,True,True,True
002_U_26,001_D_04,1,True,True,True
002_U_26,001_D_05,1,True,True,True
002_U_26,001_D_06,1,True,True,True
002_U_26,002_U_30,3,True,True,True
002_U_26,002_U_36,1,True,True,True
002_U_26,002_U_43,2,True,True,True
002_U_26,004_U_27,3,True,True,True
002_U_26,005_U_58,1,True,True,True
002_U_26,006_U_38,1,True,True,True
002_U_26,007_U_07,2,True,True,True
002_U_26,007_U_08,3,True,True,True
002_U_26,007_U_15,1,True,True,True
002_U_26,007_U_18,2,True,True,True
002_U_27,001_D_05,1,True,True,True
002_U_27,002_U_29,1,True,True,True
002_U_27,002_U_30,1,True,True,True
002_U_27,002_U_31,1,True,True,True
002_U_27,002_U_37,2,True,True,True
002_U_27,003_U_05,2,True,True,True
002_U_27,003_U_07,2,True,True,True
002_U_27,007_U_04,1,True,True,True
002_U_27,011_D_37,1,True,True,True
002_U_27,011_U_05,3,True,True,True
002_U_27,017_U_22,1,True,True,True
002_U_27,017_U_25,2,True,True,True
002_U_27,026_U_46,1,True,True,True
002_U_27,026_U_47,1,True,True,True
002_U_27,033_U_19,1,True,True,True
002_U_27,105_U_08,2,True,True,True
002_U_27,105_U_14,3,True,True,True
002_U_28,001_D_05,1,True,True,True
002_U_28,002_U_27,1,True,True,True
002_U_28,002_U_37,1,True,True,True
002_U_28,003_U_05,1,True,True,True
002_U_28,005_U_65,4,True,True,True
002_U_28,006_U_22,17,True,True,True
002_U_28,007_U_04,2,True,True,True
002_U_28,007_U_05,1,True,True,True
002_U_28,009_U_33,1,True,True,True
002_U_28,009_U_35,1,True,True,True
002_U_28,011_D_37,1,True,True,True
002_U_28,024_U_15,1,True,True,True
002_U_28,026_U_45,2,True,True,True
002_U_28,026_U_46,2,True,True,True
002_U_28,026_U_47,1,True,True,True
002_U_28,029_U_31,1,True,True,True
002_U_28,033_U_18,1,True,True,True
002_U_28,105_U_08,1,True,True,True
002_U_28,105_U_14,1,True,True,True
002_U_28,105_U_30,1,True,True,True
002_U_29,001_U_22,2,True,True,True
002_U_29,002_U_27,1,True,True,True
002_U_29,002_U_31,3,True,True,True
002_U_29,002_U_33,1,True,True,True
002_U_29,003_U_05,1,True,True,True
002_U_29,003_U_07,1,True,True,True
002_U_29,005_U_67,1,True,True,True
002_U_29,006_U_29,2,True,True,True
002_U_29,009_U_47,1,True,True,True
002_U_29,011_U_05,1,True,True,True
002_U_29,017_U_37,1,True,True,True
002_U_29,029_U_31,1,True,True,True
002_U_29,102_U_08,1,True,True,True
002_U_29,102_U_17,1,True,True,True
002_U_29,105_U_14,3,True,True,True
002_U_29,112_U_21,3,True,True,True
002_U_30,001_D_02,2,True,True,True
002_U_30,001_D_03,3,True,True,True
002_U_30,001_D_04,3,True,True,True
002_U_30,001_D_05,10,True,True,True
002_U_30,001_D_06,22,True,True,True
002_U_30,002_U_26,5,True,True,True
002_U_30,002_U_27,1,True,True,True
002_U_30,002_U_29,1,True,True,True
002_U_30,002_U_31,2,True,True,True
002_U_30,002_U_33,2,True,True,True
002_U_30,002_U_34,1,True,True,True
002_U_30,002_U_35,3,True,True,True
002_U_30,002_U_36,3,True,True,True
002_U_30,002_U_41,1,True,True,True
002_U_30,003_U_05,1,True,True,True
002_U_30,006_U_29,1,True,True,True
002_U_30,006_U_40,1,True,True,True
002_U_30,009_U_33,1,True,True,True
002_U_30,009_U_46,1,True,True,True
002_U_30,009_U_47,1,True,True,True
002_U_30,016_U_10,7,True,True,True
002_U_30,017_U_37,2,True,True,True
002_U_30,022_U_40,1,True,True,True
002_U_30,022_U_42,2,True,True,True
002_U_30,024_U_12,1,True,True,True
002_U_30,024_U_15,1,True,True,True
002_U_30,026_U_50,1,True,True,True
002_U_30,031_U_24,1,True,True,True
002_U_30,036_U_28,1,True,True,True
002_U_30,102_U_08,2,True,True,True
002_U_30,105_U_23,1,True,True,True
002_U_30,106_U_06,3,True,True,True
002_U_30,106_U_07,2,True,True,True
002_U_30,106_U_09,6,True,True,True
002_U_30,106_U_10,1,True,True,True
002_U_30,106_U_15,2,True,True,True
002_U_30,112_U_20,1,True,True,True
002_U_30,112_U_26,1,True,True,True
002_U_30,112_U_27,1,True,True,True
002_U_31,001_D_05,1,True,True,True
002_U_31,002_U_26,2,True,True,True
002_U_31,002_U_29,4,True,True,True
002_U_31,002_U_32,2,True,True,True
002_U_31,002_U_33,1,True,True,True
002_U_31,009_U_31,1,True,True,True
002_U_31,011_U_10,1,True,True,True
002_U_31,016_U_10,1,True,True,True
002_U_31,022_U_42,1,True,True,True
002_U_31,029_U_31,1,True,True,True
002_U_31,032_U_16,1,True,True,True
002_U_31,036_U_28,1,True,True,True
002_U_31,102_U_13,1,True,True,True
002_U_31,106_U_14,1,True,True,True
002_U_32,001_D_02,5,True,True,True
002_U_32,001_D_03,1,True,True,True
002_U_32,001_D_05,8,True,True,True
002_U_32,001_D_06,7,True,True,True
002_U_32,002_U_33,1,True,True,True
002_U_32,002_U_35,1,True,True,True
002_U_32,002_U_37,3,True,True,True
002_U_32,003_U_06,2,True,True,True
002_U_32,009_U_31,2,True,True,True
002_U_32,016_U_10,1,True,True,True
002_U_32,017_U_37,2,True,True,True
002_U_32,022_U_40,2,True,True,True
002_U_32,022_U_42,4,True,True,True
002_U_32,024_U_13,1,True,True,True
002_U_32,106_U_06,2,True,True,True
002_U_32,106_U_10,1,True,True,True
002_U_32,106_U_11,2,True,True,True
002_U_32,106_U_26,1,True,True,True
002_U_33,001_D_02,1,True,True,True
002_U_33,001_D_05,6,True,True,True
002_U_33,001_D_06,2,True,True,True
002_U_33,001_U_27,1,True,True,True
002_U_33,001_U_29,2,True,True,True
002_U_33,002_U_30,3,True,True,True
002_U_33,002_U_35,1,True,True,True
002_U_33,002_U_37,2,True,True,True
002_U_33,012_U_13,1,True,True,True
002_U_33,016_U_10,2,True,True,True
002_U_33,017_U_20,1,True,True,True
002_U_33,106_U_09,1,True,True,True
002_U_33,106_U_14,1,True,True,True
002_U_33,107_U_26,1,True,True,True
002_U_34,001_D_05,2,True,True,True
002_U_34,001_U_27,1,True,True,True
002_U_34,002_U_31,1,True,True,True
002_U_34,002_U_39,1,True,True,True
002_U_34,009_U_33,1,True,True,True
002_U_34,012_U_13,3,True,True,True
002_U_34,016_U_10,1,True,True,True
002_U_34,017_U_19,1,True,True,True
002_U_34,106_U_10,1,True,True,True
002_U_34,106_U_13,1,True,True,True
002_U_34,107_U_12,2,True,True,True
002_U_35,001_D_02,3,True,True,True
002_U_35,001_D_05,3,True,True,True
002_U_35,001_D_06,2,True,True,True
002_U_35,002_U_30,1,True,True,True
002_U_35,002_U_32,2,True,True,True
002_U_35,003_U_06,1,True,True,True
002_U_35,012_U_13,1,True,True,True
002_U_35,016_U_10,2,True,True,True
002_U_35,017_U_37,1,True,True,True
002_U_35,029_U_31,1,True,True,True
002_U_35,036_U_17,1,True,True,True
002_U_35,106_U_07,1,True,True,True
002_U_35,106_U_09,1,True,True,True
002_U_35,106_U_11,2,True,True,True
002_U_35,107_U_12,3,True,True,True
002_U_35,107_U_25,1,True,True,True
002_U_35,107_U_26,1,True,True,True
002_U_36,001_D_06,1,True,True,True
002_U_36,002_U_27,1,True,True,True
002_U_36,002_U_31,1,True,True,True
002_U_36,002_U_32,1,True,True,True
002_U_36,002_U_37,2,True,True,True
002_U_36,002_U_42,1,True,True,True
002_U_36,003_U_03,2,True,True,True
002_U_36,003_U_05,1,True,True,True
002_U_36,003_U_06,2,True,True,True
002_U_36,022_U_40,2,True,True,True
002_U_36,029_U_31,2,True,True,True
002_U_36,105_U_23,1,True,True,True
002_U_36,106_U_14,1,True,True,True
002_U_36,107_U_11,1,True,True,True
002_U_36,107_U_26,1,True,True,True
002_U_37,001_U_27,1,True,True,True
002_U_37,001_U_29,2,True,True,True
002_U_37,002_U_27,2,True,True,True
002_U_37,002_U_30,3,True,True,True
002_U_37,002_U_31,1,True,True,True
002_U_37,002_U_32,3,True,True,True
002_U_37,002_U_34,3,True,True,True
002_U_37,002_U_36,1,True,True,True
002_U_37,003_D_05,1,True,True,True
002_U_37,003_U_03,2,True,True,True
002_U_37,003_U_05,2,True,True,True
002_U_37,012_U_13,1,True,True,True
002_U_37,016_U_10,2,True,True,True
002_U_37,036_U_17,1,True,True,True
002_U_37,107_U_11,1,True,True,True
002_U_37,107_U_13,1,True,True,True
002_U_37,107_U_25,5,True,True,True
002_U_37,107_U_26,6,True,True,True
002_U_38,001_D_04,3,True,True,True
002_U_38,001_U_23,1,True,True,True
002_U_38,002_U_28,1,True,True,True
